Feedstock,“Primary” Conversion Technology,Commodity,Commodity Unit,Unit Code,year,Installation,Variable Category,Variable Subcategory,Variable Unit,Value,Conversion Value,portfolio
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2029,71428.57142857143,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,1423.9637134764048,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2030,85714.28571428572,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,1708.7564561716858,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2031,100000.00000000001,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,1993.549198866967,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2032,114285.7142857143,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,2278.341941562248,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2033,128571.4285714286,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,2563.134684257529,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2034,142857.14285714287,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,2847.9274269528096,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2035,157142.85714285716,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,3132.7201696480906,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2036,171428.57142857145,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,3417.5129123433717,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2037,185714.28571428574,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,3702.3056550386527,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2038,200000.00000000003,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,3987.098397733934,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2039,214285.71428571432,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,4271.891140429215,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2040,228571.4285714286,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,4556.683883124496,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2041,242857.1428571429,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,4841.476625819777,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2042,257142.8571428572,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,5126.269368515058,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2043,271428.5714285715,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,5411.062111210339,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2044,285714.28571428574,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,5695.854853905619,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Forest waste,Gasification/ Pyrolysis + Conditioning,Hydrogen,Metric Tons,MT,2045,300000,Water Quantity,Water Withdrawal,acre-feet per year,0.019935491988669667,5980.6475966009,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2025,523.8095238095239,Water Quantity,Water Withdrawal,acre-feet per year,0.009795888304777336,5.131179588216701,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2026,1047.6190476190477,Water Quantity,Water Withdrawal,acre-feet per year,0.009795888304777336,10.262359176433401,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2027,1571.4285714285716,Water Quantity,Water Withdrawal,acre-feet per year,0.009795888304777336,15.393538764650101,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2028,2095.2380952380954,Water Quantity,Water Withdrawal,acre-feet per year,0.009795888304777336,20.524718352866802,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2029,2619.0476190476193,Water Quantity,Water Withdrawal,acre-feet per year,0.009795888304777336,25.655897941083502,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2030,3142.857142857143,Water Quantity,Water Withdrawal,acre-feet per year,0.009795888304777336,30.787077529300202,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2031,3666.666666666667,Water Quantity,Water Withdrawal,acre-feet per year,0.009795888304777336,35.9182571175169,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2032,4190.476190476191,Water Quantity,Water Withdrawal,acre-feet per year,0.009795888304777336,41.049436705733605,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2033,4714.285714285715,Water Quantity,Water Withdrawal,acre-feet per year,0.009795888304777336,46.1806162939503,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2034,5238.0952380952385,Water Quantity,Water Withdrawal,acre-feet per year,0.009795888304777336,51.311795882167004,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2035,5761.904761904762,Water Quantity,Water Withdrawal,acre-feet per year,0.009795888304777336,56.4429754703837,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2036,6285.714285714286,Water Quantity,Water Withdrawal,acre-feet per year,0.009795888304777336,61.574155058600404,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2037,6809.52380952381,Water Quantity,Water Withdrawal,acre-feet per year,0.009795888304777336,66.705334646817107,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2038,7333.333333333334,Water Quantity,Water Withdrawal,acre-feet per year,0.009795888304777336,71.8365142350338,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2039,7857.142857142858,Water Quantity,Water Withdrawal,acre-feet per year,0.009795888304777336,76.9676938232505,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2040,8380.952380952382,Water Quantity,Water Withdrawal,acre-feet per year,0.009795888304777336,82.09887341146721,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2041,8904.761904761905,Water Quantity,Water Withdrawal,acre-feet per year,0.009795888304777336,87.23005299968389,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2042,9428.571428571428,Water Quantity,Water Withdrawal,acre-feet per year,0.009795888304777336,92.36123258790059,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2043,9952.38095238095,Water Quantity,Water Withdrawal,acre-feet per year,0.009795888304777336,97.49241217611728,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2044,10476.190476190473,Water Quantity,Water Withdrawal,acre-feet per year,0.009795888304777336,102.62359176433397,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Natural Gas + CCS,SMR + CCS,Hydrogen,Metric Tons,MT,2045,11000,Water Quantity,Water Withdrawal,acre-feet per year,0.009795888304777336,107.7547713525507,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2025,14285.714285714286,Water Quantity,Water Withdrawal,acre-feet per year,0.018496183838625627,264.2311976946518,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2026,28571.428571428572,Water Quantity,Water Withdrawal,acre-feet per year,0.018496183838625627,528.4623953893037,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2027,42857.142857142855,Water Quantity,Water Withdrawal,acre-feet per year,0.018496183838625627,792.6935930839554,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2028,57142.857142857145,Water Quantity,Water Withdrawal,acre-feet per year,0.018496183838625627,1056.9247907786073,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2029,71428.57142857143,Water Quantity,Water Withdrawal,acre-feet per year,0.018496183838625627,1321.1559884732592,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2030,85714.28571428572,Water Quantity,Water Withdrawal,acre-feet per year,0.018496183838625627,1585.387186167911,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2031,100000.00000000001,Water Quantity,Water Withdrawal,acre-feet per year,0.018496183838625627,1849.618383862563,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2032,114285.7142857143,Water Quantity,Water Withdrawal,acre-feet per year,0.018496183838625627,2113.8495815572146,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2033,128571.4285714286,Water Quantity,Water Withdrawal,acre-feet per year,0.018496183838625627,2378.0807792518667,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2034,142857.14285714287,Water Quantity,Water Withdrawal,acre-feet per year,0.018496183838625627,2642.3119769465184,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2035,157142.85714285716,Water Quantity,Water Withdrawal,acre-feet per year,0.018496183838625627,2906.54317464117,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2036,171428.57142857145,Water Quantity,Water Withdrawal,acre-feet per year,0.018496183838625627,3170.774372335822,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2037,185714.28571428574,Water Quantity,Water Withdrawal,acre-feet per year,0.018496183838625627,3435.005570030474,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2038,200000.00000000003,Water Quantity,Water Withdrawal,acre-feet per year,0.018496183838625627,3699.236767725126,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2039,214285.71428571432,Water Quantity,Water Withdrawal,acre-feet per year,0.018496183838625627,3963.4679654197776,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2040,228571.4285714286,Water Quantity,Water Withdrawal,acre-feet per year,0.018496183838625627,4227.699163114429,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2041,242857.1428571429,Water Quantity,Water Withdrawal,acre-feet per year,0.018496183838625627,4491.930360809081,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2042,257142.8571428572,Water Quantity,Water Withdrawal,acre-feet per year,0.018496183838625627,4756.161558503733,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2043,271428.5714285715,Water Quantity,Water Withdrawal,acre-feet per year,0.018496183838625627,5020.3927561983855,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2044,285714.28571428574,Water Quantity,Water Withdrawal,acre-feet per year,0.018496183838625627,5284.623953893037,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2045,300000,Water Quantity,Water Withdrawal,acre-feet per year,0.018496183838625627,5548.855151587688,Portfolio Tool Spreadsheet - EBetancourt-TheExpectedPortfolio EDITED
