Feedstock,“Primary” Conversion Technology,Commodity,Commodity Unit,Unit Code,year,Installation,Variable Category,Variable Subcategory,Uncertainty Range Category,Variable Unit,Value,Conversion Value,portfolio
Wind,Wind turbine,Electricity,Megawatts,MW,2034,261.904761904762,Land,Land Consumed,Low,acres,0.8,209.5238095238096,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2035,288.0952380952382,Land,Land Consumed,Low,acres,0.8,230.47619047619057,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2036,314.2857142857144,Land,Land Consumed,Low,acres,0.8,251.42857142857153,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2037,340.4761904761906,Land,Land Consumed,Low,acres,0.8,272.38095238095246,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2038,366.6666666666668,Land,Land Consumed,Low,acres,0.8,293.3333333333334,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2039,392.857142857143,Land,Land Consumed,Low,acres,0.8,314.28571428571445,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2040,419.0476190476192,Land,Land Consumed,Low,acres,0.8,335.2380952380954,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2041,445.2380952380954,Land,Land Consumed,Low,acres,0.8,356.1904761904764,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2042,471.4285714285716,Land,Land Consumed,Low,acres,0.8,377.14285714285734,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2043,497.6190476190478,Land,Land Consumed,Low,acres,0.8,398.0952380952383,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2044,523.809523809524,Land,Land Consumed,Low,acres,0.8,419.0476190476192,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2045,550,Land,Land Consumed,Low,acres,0.8,440,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2025,1266.6666666666667,Land,Land Impacted,Low,acres,3.4999999999999996,4433.333333333333,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2026,2533.3333333333335,Land,Land Impacted,Low,acres,3.4999999999999996,8866.666666666666,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2027,3800,Land,Land Impacted,Low,acres,3.4999999999999996,13299.999999999998,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2028,5066.666666666667,Land,Land Impacted,Low,acres,3.4999999999999996,17733.333333333332,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2029,6333.333333333334,Land,Land Impacted,Low,acres,3.4999999999999996,22166.666666666664,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2030,7600.000000000001,Land,Land Impacted,Low,acres,3.4999999999999996,26600,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2031,8866.666666666668,Land,Land Impacted,Low,acres,3.4999999999999996,31033.333333333332,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2032,10133.333333333334,Land,Land Impacted,Low,acres,3.4999999999999996,35466.666666666664,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2033,11400,Land,Land Impacted,Low,acres,3.4999999999999996,39899.99999999999,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2034,12666.666666666666,Land,Land Impacted,Low,acres,3.4999999999999996,44333.33333333333,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2035,13933.333333333332,Land,Land Impacted,Low,acres,3.4999999999999996,48766.66666666666,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2036,15199.999999999998,Land,Land Impacted,Low,acres,3.4999999999999996,53199.999999999985,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2037,16466.666666666664,Land,Land Impacted,Low,acres,3.4999999999999996,57633.333333333314,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2038,17733.333333333332,Land,Land Impacted,Low,acres,3.4999999999999996,62066.66666666666,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2039,19000,Land,Land Impacted,Low,acres,3.4999999999999996,66499.99999999999,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2040,20266.666666666668,Land,Land Impacted,Low,acres,3.4999999999999996,70933.33333333333,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2041,21533.333333333336,Land,Land Impacted,Low,acres,3.4999999999999996,75366.66666666667,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2042,22800.000000000004,Land,Land Impacted,Low,acres,3.4999999999999996,79800,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2043,24066.66666666667,Land,Land Impacted,Low,acres,3.4999999999999996,84233.33333333334,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2044,25333.33333333334,Land,Land Impacted,Low,acres,3.4999999999999996,88666.66666666667,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2045,26600,Land,Land Impacted,Low,acres,3.4999999999999996,93099.99999999999,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2025,14761.904761904761,Land,Land Impacted,Low,acres,0.0683,1008.2380952380952,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2026,29523.809523809523,Land,Land Impacted,Low,acres,0.0683,2016.4761904761904,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2027,44285.71428571428,Land,Land Impacted,Low,acres,0.0683,3024.7142857142853,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2028,59047.619047619046,Land,Land Impacted,Low,acres,0.0683,4032.9523809523807,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2029,73809.5238095238,Land,Land Impacted,Low,acres,0.0683,5041.190476190475,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2030,88571.42857142857,Land,Land Impacted,Low,acres,0.0683,6049.428571428571,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2031,103333.33333333333,Land,Land Impacted,Low,acres,0.0683,7057.666666666666,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2032,118095.23809523809,Land,Land Impacted,Low,acres,0.0683,8065.9047619047615,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2033,132857.14285714284,Land,Land Impacted,Low,acres,0.0683,9074.142857142855,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2034,147619.0476190476,Land,Land Impacted,Low,acres,0.0683,10082.38095238095,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2035,162380.95238095237,Land,Land Impacted,Low,acres,0.0683,11090.619047619046,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2036,177142.85714285713,Land,Land Impacted,Low,acres,0.0683,12098.857142857141,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2037,191904.7619047619,Land,Land Impacted,Low,acres,0.0683,13107.095238095237,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2038,206666.66666666666,Land,Land Impacted,Low,acres,0.0683,14115.333333333332,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2039,221428.57142857142,Land,Land Impacted,Low,acres,0.0683,15123.571428571428,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2040,236190.47619047618,Land,Land Impacted,Low,acres,0.0683,16131.809523809523,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2041,250952.38095238095,Land,Land Impacted,Low,acres,0.0683,17140.04761904762,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2042,265714.2857142857,Land,Land Impacted,Low,acres,0.0683,18148.28571428571,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2043,280476.1904761904,Land,Land Impacted,Low,acres,0.0683,19156.523809523806,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2044,295238.09523809515,Land,Land Impacted,Low,acres,0.0683,20164.761904761897,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2045,310000,Land,Land Impacted,Low,acres,0.0683,21173,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2025,26.19047619047619,Land,Land Impacted,Low,acres,24,628.5714285714286,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2026,52.38095238095238,Land,Land Impacted,Low,acres,24,1257.142857142857,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2027,78.57142857142857,Land,Land Impacted,Low,acres,24,1885.7142857142858,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2028,104.76190476190476,Land,Land Impacted,Low,acres,24,2514.285714285714,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2029,130.95238095238096,Land,Land Impacted,Low,acres,24,3142.857142857143,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2030,157.14285714285717,Land,Land Impacted,Low,acres,24,3771.428571428572,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2031,183.33333333333337,Land,Land Impacted,Low,acres,24,4400.000000000001,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2032,209.52380952380958,Land,Land Impacted,Low,acres,24,5028.571428571429,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2033,235.71428571428578,Land,Land Impacted,Low,acres,24,5657.142857142859,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2034,261.904761904762,Land,Land Impacted,Low,acres,24,6285.714285714288,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2035,288.0952380952382,Land,Land Impacted,Low,acres,24,6914.2857142857165,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2036,314.2857142857144,Land,Land Impacted,Low,acres,24,7542.857142857145,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2037,340.4761904761906,Land,Land Impacted,Low,acres,24,8171.428571428574,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2038,366.6666666666668,Land,Land Impacted,Low,acres,24,8800.000000000004,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2039,392.857142857143,Land,Land Impacted,Low,acres,24,9428.571428571431,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2040,419.0476190476192,Land,Land Impacted,Low,acres,24,10057.14285714286,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2041,445.2380952380954,Land,Land Impacted,Low,acres,24,10685.71428571429,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2042,471.4285714285716,Land,Land Impacted,Low,acres,24,11314.28571428572,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2043,497.6190476190478,Land,Land Impacted,Low,acres,24,11942.857142857149,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2044,523.809523809524,Land,Land Impacted,Low,acres,24,12571.428571428576,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2045,550,Land,Land Impacted,Low,acres,24,13200,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2025,1266.6666666666667,Land,Land Consumed,Nominal,acres,3.5,4433.333333333334,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2026,2533.3333333333335,Land,Land Consumed,Nominal,acres,3.5,8866.666666666668,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2027,3800,Land,Land Consumed,Nominal,acres,3.5,13300,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2028,5066.666666666667,Land,Land Consumed,Nominal,acres,3.5,17733.333333333336,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2029,6333.333333333334,Land,Land Consumed,Nominal,acres,3.5,22166.666666666668,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2030,7600.000000000001,Land,Land Consumed,Nominal,acres,3.5,26600.000000000004,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2031,8866.666666666668,Land,Land Consumed,Nominal,acres,3.5,31033.333333333336,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2032,10133.333333333334,Land,Land Consumed,Nominal,acres,3.5,35466.66666666667,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2033,11400,Land,Land Consumed,Nominal,acres,3.5,39900,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2034,12666.666666666666,Land,Land Consumed,Nominal,acres,3.5,44333.33333333333,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2035,13933.333333333332,Land,Land Consumed,Nominal,acres,3.5,48766.666666666664,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2036,15199.999999999998,Land,Land Consumed,Nominal,acres,3.5,53199.99999999999,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2037,16466.666666666664,Land,Land Consumed,Nominal,acres,3.5,57633.33333333333,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2038,17733.333333333332,Land,Land Consumed,Nominal,acres,3.5,62066.666666666664,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2039,19000,Land,Land Consumed,Nominal,acres,3.5,66500,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2040,20266.666666666668,Land,Land Consumed,Nominal,acres,3.5,70933.33333333334,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2041,21533.333333333336,Land,Land Consumed,Nominal,acres,3.5,75366.66666666667,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2042,22800.000000000004,Land,Land Consumed,Nominal,acres,3.5,79800.00000000001,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2043,24066.66666666667,Land,Land Consumed,Nominal,acres,3.5,84233.33333333334,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2044,25333.33333333334,Land,Land Consumed,Nominal,acres,3.5,88666.66666666669,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2045,26600,Land,Land Consumed,Nominal,acres,3.5,93100,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2025,14761.904761904761,Land,Land Consumed,Nominal,acres,0.0683,1008.2380952380952,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2026,29523.809523809523,Land,Land Consumed,Nominal,acres,0.0683,2016.4761904761904,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2027,44285.71428571428,Land,Land Consumed,Nominal,acres,0.0683,3024.7142857142853,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2028,59047.619047619046,Land,Land Consumed,Nominal,acres,0.0683,4032.9523809523807,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2029,73809.5238095238,Land,Land Consumed,Nominal,acres,0.0683,5041.190476190475,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2030,88571.42857142857,Land,Land Consumed,Nominal,acres,0.0683,6049.428571428571,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2031,103333.33333333333,Land,Land Consumed,Nominal,acres,0.0683,7057.666666666666,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2032,118095.23809523809,Land,Land Consumed,Nominal,acres,0.0683,8065.9047619047615,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2033,132857.14285714284,Land,Land Consumed,Nominal,acres,0.0683,9074.142857142855,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2034,147619.0476190476,Land,Land Consumed,Nominal,acres,0.0683,10082.38095238095,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2035,162380.95238095237,Land,Land Consumed,Nominal,acres,0.0683,11090.619047619046,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2036,177142.85714285713,Land,Land Consumed,Nominal,acres,0.0683,12098.857142857141,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2037,191904.7619047619,Land,Land Consumed,Nominal,acres,0.0683,13107.095238095237,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2038,206666.66666666666,Land,Land Consumed,Nominal,acres,0.0683,14115.333333333332,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2039,221428.57142857142,Land,Land Consumed,Nominal,acres,0.0683,15123.571428571428,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2040,236190.47619047618,Land,Land Consumed,Nominal,acres,0.0683,16131.809523809523,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2041,250952.38095238095,Land,Land Consumed,Nominal,acres,0.0683,17140.04761904762,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2042,265714.2857142857,Land,Land Consumed,Nominal,acres,0.0683,18148.28571428571,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2043,280476.1904761904,Land,Land Consumed,Nominal,acres,0.0683,19156.523809523806,Portfolio - Proportional Buildout 1.31.2024
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2044,295238.09523809515,Land,Land Consumed,Nominal,acres,0.0683,20164.761904761897,Portfolio - Proportional Buildout 1.31.2024
