Feedstock,“Primary” Conversion Technology,Commodity,Commodity Unit,Unit Code,year,Buildout,Conversion Factor MJ,Unit MJ,Effective Unit,Effective Energy Factor,Energy Produced,Energy Unit,Generated Emissions in F2C,Use,Weight,Compared to,Useful Output Unit,Adjustment Factor,Carbon Intensity of Use,Adjusted Energy Used in MJ,Emissions Avoided in C2U,Net Avoided Emissions,Net Avoided Emissions Unit,portfolio
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2029,38.0952381,3599.822568,MJ per MWh,Effective MWh per MW,5860.490313,803684772.9,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,35.31693099,803684772.9,28383679661,0.02838368,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2030,45.71428571,3599.822568,MJ per MWh,Effective MWh per MW,5816.841434,957238723.1,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,34.14356088,957238723.1,32683538618,0.032683539,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2031,53.33333333,3599.822568,MJ per MWh,Effective MWh per MW,5773.192555,1108398339,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,32.97019077,1108398339,36544104669,0.036544105,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2032,60.95238095,3599.822568,MJ per MWh,Effective MWh per MW,5729.543675,1257163619,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,31.79682066,1257163619,39973806138,0.039973806,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2033,68.57142857,3599.822568,MJ per MWh,Effective MWh per MW,5685.894796,1403534565,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,30.62345055,1403534565,42981071346,0.042981071,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2034,76.19047619,3599.822568,MJ per MWh,Effective MWh per MW,5642.245917,1547511176,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,29.45008044,1547511176,45574328616,0.045574329,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2035,83.80952381,3599.822568,MJ per MWh,Effective MWh per MW,5598.597037,1689093452,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,28.27671033,1689093452,47762006271,0.047762006,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2036,91.42857143,3599.822568,MJ per MWh,Effective MWh per MW,5554.948158,1828281394,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,27.10334022,1828281394,49552532634,0.049552533,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2037,99.04761905,3599.822568,MJ per MWh,Effective MWh per MW,5511.299279,1965075000,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,25.92997011,1965075000,50954336027,0.050954336,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2038,106.6666667,3599.822568,MJ per MWh,Effective MWh per MW,5467.650399,2099474272,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,24.7566,2099474272,51975844773,0.051975845,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2039,114.2857143,3599.822568,MJ per MWh,Effective MWh per MW,5424.00152,2231479209,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,23.58322989,2231479209,52625487194,0.052625487,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2040,121.9047619,3599.822568,MJ per MWh,Effective MWh per MW,5380.352641,2361089811,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,22.40985979,2361089811,52911691614,0.052911692,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2041,129.5238095,3599.822568,MJ per MWh,Effective MWh per MW,5336.703761,2488306079,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,21.23648968,2488306079,52842886354,0.052842886,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2042,137.1428571,3599.822568,MJ per MWh,Effective MWh per MW,5293.054882,2613128012,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,20.06311957,2613128012,52427499738,0.0524275,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2043,144.7619048,3599.822568,MJ per MWh,Effective MWh per MW,5249.406003,2735555609,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,18.88974946,2735555609,51673960088,0.05167396,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2044,152.3809524,3599.822568,MJ per MWh,Effective MWh per MW,5205.757123,2855588872,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,17.71637935,2855588872,50590695726,0.050590696,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Agricultural waste,Gasification + Gas Engine,Electricity,Megawatts,MW,2045,160,3599.822568,MJ per MWh,Effective MWh per MW,5162.108244,2973227801,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,16.54300924,2973227801,49186134976,0.049186135,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2025,0,3599.822568,MJ per MWh,Effective MWh per MW,6035.085831,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,40.01041142,0,0,0,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2026,0,3599.822568,MJ per MWh,Effective MWh per MW,5991.436951,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,38.83704132,0,0,0,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2027,0,3599.822568,MJ per MWh,Effective MWh per MW,5947.788072,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,37.66367121,0,0,0,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2028,0,3599.822568,MJ per MWh,Effective MWh per MW,5904.139193,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,36.4903011,0,0,0,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2029,0,3599.822568,MJ per MWh,Effective MWh per MW,5860.490313,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,35.31693099,0,0,0,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2030,0,3599.822568,MJ per MWh,Effective MWh per MW,5816.841434,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,34.14356088,0,0,0,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2031,0,3599.822568,MJ per MWh,Effective MWh per MW,5773.192555,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,32.97019077,0,0,0,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2032,0,3599.822568,MJ per MWh,Effective MWh per MW,5729.543675,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,31.79682066,0,0,0,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2033,0,3599.822568,MJ per MWh,Effective MWh per MW,5685.894796,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,30.62345055,0,0,0,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2034,0,3599.822568,MJ per MWh,Effective MWh per MW,5642.245917,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,29.45008044,0,0,0,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2035,0,3599.822568,MJ per MWh,Effective MWh per MW,5598.597037,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,28.27671033,0,0,0,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2036,0,3599.822568,MJ per MWh,Effective MWh per MW,5554.948158,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,27.10334022,0,0,0,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2037,0,3599.822568,MJ per MWh,Effective MWh per MW,5511.299279,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,25.92997011,0,0,0,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2038,0,3599.822568,MJ per MWh,Effective MWh per MW,5467.650399,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,24.7566,0,0,0,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2039,0,3599.822568,MJ per MWh,Effective MWh per MW,5424.00152,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,23.58322989,0,0,0,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2040,0,3599.822568,MJ per MWh,Effective MWh per MW,5380.352641,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,22.40985979,0,0,0,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2041,0,3599.822568,MJ per MWh,Effective MWh per MW,5336.703761,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,21.23648968,0,0,0,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2042,0,3599.822568,MJ per MWh,Effective MWh per MW,5293.054882,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,20.06311957,0,0,0,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2043,0,3599.822568,MJ per MWh,Effective MWh per MW,5249.406003,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,18.88974946,0,0,0,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2044,0,3599.822568,MJ per MWh,Effective MWh per MW,5205.757123,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,17.71637935,0,0,0,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Biomethane,Anaerobic Digestion + Conditioning + Gas Engine,Electricity,Megawatts,MW,2045,0,3599.822568,MJ per MWh,Effective MWh per MW,5162.108244,0,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,16.54300924,0,0,0,million MT CO2e,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2025,1266.666667,3599.822568,MJ per MWh,Effective MWh per MW,2294.035772,10460287541,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,40.01041142,10460287541,4.1852E+11,0.418520408,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2026,2533.333333,3599.822568,MJ per MWh,Effective MWh per MW,2240.160406,20429255962,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,38.83704132,20429255962,7.93412E+11,0.793411858,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2027,3800,3599.822568,MJ per MWh,Effective MWh per MW,2186.28504,29906905262,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,37.66367121,29906905262,1.1264E+12,1.126403847,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2028,5066.666667,3599.822568,MJ per MWh,Effective MWh per MW,2132.409674,38893235442,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,36.4903011,38893235442,1.41923E+12,1.419225872,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2029,6333.333333,3599.822568,MJ per MWh,Effective MWh per MW,2078.534308,47388246501,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,35.31693099,47388246501,1.67361E+12,1.673607431,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2030,7600,3599.822568,MJ per MWh,Effective MWh per MW,2024.658942,55391938439,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,34.14356088,55391938439,1.89128E+12,1.891278022,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2031,8866.666667,3599.822568,MJ per MWh,Effective MWh per MW,1970.783576,62904311257,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,32.97019077,62904311257,2.07397E+12,2.073967142,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2032,10133.33333,3599.822568,MJ per MWh,Effective MWh per MW,1916.90821,69925364954,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,31.79682066,69925364954,2.2234E+12,2.223404289,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2033,11400,3599.822568,MJ per MWh,Effective MWh per MW,1863.032844,76455099531,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,30.62345055,76455099531,2.34132E+12,2.34131896,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2034,12666.66667,3599.822568,MJ per MWh,Effective MWh per MW,1809.157478,82493514988,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,29.45008044,82493514988,2.42944E+12,2.429440652,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2035,13933.33333,3599.822568,MJ per MWh,Effective MWh per MW,1755.282113,88040611323,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,28.27671033,88040611323,2.4895E+12,2.489498864,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2036,15200,3599.822568,MJ per MWh,Effective MWh per MW,1701.406747,93096388539,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,27.10334022,93096388539,2.52322E+12,2.523223092,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2037,16466.66667,3599.822568,MJ per MWh,Effective MWh per MW,1647.531381,97660846633,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,25.92997011,97660846633,2.53234E+12,2.532342834,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2038,17733.33333,3599.822568,MJ per MWh,Effective MWh per MW,1593.656015,1.01734E+11,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,24.7566,1.01734E+11,2.51859E+12,2.518587588,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2039,19000,3599.822568,MJ per MWh,Effective MWh per MW,1539.780649,1.05316E+11,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,23.58322989,1.05316E+11,2.48369E+12,2.483686852,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2040,20266.66667,3599.822568,MJ per MWh,Effective MWh per MW,1485.905283,1.08406E+11,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,22.40985979,1.08406E+11,2.42937E+12,2.429370122,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2041,21533.33333,3599.822568,MJ per MWh,Effective MWh per MW,1432.029917,1.11005E+11,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,21.23648968,1.11005E+11,2.35737E+12,2.357366896,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2042,22800,3599.822568,MJ per MWh,Effective MWh per MW,1378.154551,1.13113E+11,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,20.06311957,1.13113E+11,2.26941E+12,2.269406672,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2043,24066.66667,3599.822568,MJ per MWh,Effective MWh per MW,1324.279185,1.1473E+11,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,18.88974946,1.1473E+11,2.16722E+12,2.167218947,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2044,25333.33333,3599.822568,MJ per MWh,Effective MWh per MW,1270.403819,1.15855E+11,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,17.71637935,1.15855E+11,2.05253E+12,2.052533218,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Solar,PV,Electricity,Megawatts,MW,2045,26600,3599.822568,MJ per MWh,Effective MWh per MW,1216.528453,1.16489E+11,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,16.54300924,1.16489E+11,1.92708E+12,1.927078985,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2025,26.19047619,3599.822568,MJ per MWh,Effective MWh per MW,2502.80869,235967474.4,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,40.01041142,235967474.4,9441155735,0.009441156,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2026,52.38095238,3599.822568,MJ per MWh,Effective MWh per MW,2482.767125,468155868.7,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,38.83704132,468155868.7,18181788813,0.018181789,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2027,78.57142857,3599.822568,MJ per MWh,Effective MWh per MW,2462.725561,696565182.7,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,37.66367121,696565182.7,26235202014,0.026235202,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2028,104.7619048,3599.822568,MJ per MWh,Effective MWh per MW,2442.683996,921195416.5,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,36.4903011,921195416.5,33614698116,0.033614698,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2029,130.952381,3599.822568,MJ per MWh,Effective MWh per MW,2422.642431,1142046570,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,35.31693099,1142046570,40333579900,0.04033358,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2030,157.1428571,3599.822568,MJ per MWh,Effective MWh per MW,2402.600867,1359118643,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,34.14356088,1359118643,46405150143,0.04640515,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2031,183.3333333,3599.822568,MJ per MWh,Effective MWh per MW,2382.559302,1572411637,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,32.97019077,1572411637,51842711626,0.051842712,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2032,209.5238095,3599.822568,MJ per MWh,Effective MWh per MW,2362.517737,1781925550,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,31.79682066,1781925550,56659567128,0.056659567,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2033,235.7142857,3599.822568,MJ per MWh,Effective MWh per MW,2342.476173,1987660382,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,30.62345055,1987660382,60869019428,0.060869019,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2034,261.9047619,3599.822568,MJ per MWh,Effective MWh per MW,2322.434608,2189616135,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,29.45008044,2189616135,64484371305,0.064484371,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2035,288.0952381,3599.822568,MJ per MWh,Effective MWh per MW,2302.393043,2387792807,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,28.27671033,2387792807,67518925539,0.067518926,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2036,314.2857143,3599.822568,MJ per MWh,Effective MWh per MW,2282.351479,2582190399,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,27.10334022,2582190399,69985984909,0.069985985,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2037,340.4761905,3599.822568,MJ per MWh,Effective MWh per MW,2262.309914,2772808911,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,25.92997011,2772808911,71898852194,0.071898852,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2038,366.6666667,3599.822568,MJ per MWh,Effective MWh per MW,2242.268349,2959648343,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,24.7566,2959648343,73270830173,0.07327083,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2039,392.8571429,3599.822568,MJ per MWh,Effective MWh per MW,2222.226785,3142708694,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,23.58322989,3142708694,74115221627,0.074115222,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2040,419.047619,3599.822568,MJ per MWh,Effective MWh per MW,2202.18522,3321989965,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,22.40985979,3321989965,74445329334,0.074445329,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2041,445.2380952,3599.822568,MJ per MWh,Effective MWh per MW,2182.143655,3497492156,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,21.23648968,3497492156,74274456073,0.074274456,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2042,471.4285714,3599.822568,MJ per MWh,Effective MWh per MW,2162.102091,3669215267,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,20.06311957,3669215267,73615904623,0.073615905,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2043,497.6190476,3599.822568,MJ per MWh,Effective MWh per MW,2142.060526,3837159298,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,18.88974946,3837159298,72482977765,0.072482978,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2044,523.8095238,3599.822568,MJ per MWh,Effective MWh per MW,2122.018961,4001324248,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,17.71637935,4001324248,70888978277,0.070888978,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Wind,Wind turbine,Electricity,Megawatts,MW,2045,550,3599.822568,MJ per MWh,Effective MWh per MW,2101.977397,4161710118,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,16.54300924,4161710118,68847208939,0.068847209,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Li Battery,Battery Storage,Electricity,Megawatts,MW,2025,704.7619048,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,2971097292,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,40.01041142,2971097292,1.18875E+11,0.118874825,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Li Battery,Battery Storage,Electricity,Megawatts,MW,2026,1409.52381,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,5942194584,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,38.83704132,5942194584,2.30777E+11,0.230777257,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Li Battery,Battery Storage,Electricity,Megawatts,MW,2027,2114.285714,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,8913291876,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,37.66367121,8913291876,3.35707E+11,0.335707295,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Li Battery,Battery Storage,Electricity,Megawatts,MW,2028,2819.047619,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,11884389167,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,36.4903011,11884389167,4.33665E+11,0.433664939,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Li Battery,Battery Storage,Electricity,Megawatts,MW,2029,3523.809524,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,14855486459,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,35.31693099,14855486459,5.2465E+11,0.52465019,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Li Battery,Battery Storage,Electricity,Megawatts,MW,2030,4228.571429,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,17826583751,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,34.14356088,17826583751,6.08663E+11,0.608663048,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
Li Battery,Battery Storage,Electricity,Megawatts,MW,2031,4933.333333,3599.822568,MJ per MWh,Effective MWh per MW,1171.098319,20797681043,MJ,0,Power Grid,1,Average Grid Electricity,MWh,1,32.97019077,20797681043,6.85704E+11,0.685703512,million MT CO2e,Portfolio - Proportional Buildout 1.31.2024
