Feedstock,“Primary” Conversion Technology,Commodity,Commodity Unit,Unit Code,year,Buildout,Conversion Factor MJ,Unit MJ,Uncertainty Range Category,Carbon Intensity Unit,Carbon Intensity,Energy Produced,Energy Unit,Generated Emissions in F2C,Use,Weight,Compared to,Useful Output Unit,Adjustment Factor,Carbon Intensity of Use,Adjusted Energy Used in MJ,Emissions Avoided in C2U,Net Avoided Emissions,Net Avoided Emissions Unit
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2032,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2032,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,31.79682065941421,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2032,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2032,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2033,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,30.623450550130794,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2033,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2033,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2033,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,30.623450550130794,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2033,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2033,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2033,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,30.623450550130794,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2033,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2033,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2034,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,29.45008044084738,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2034,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2034,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2034,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,29.45008044084738,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2034,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2034,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2034,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,29.45008044084738,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2034,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2034,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2035,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,28.276710331563965,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2035,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2035,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2035,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,28.276710331563965,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2035,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2035,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2035,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,28.276710331563965,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2035,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2035,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2036,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,27.10334022228055,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2036,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2036,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2036,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,27.10334022228055,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2036,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2036,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2036,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,27.10334022228055,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2036,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2036,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2037,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,25.92997011299714,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2037,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2037,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2037,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,25.92997011299714,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2037,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2037,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2037,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,25.92997011299714,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2037,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2037,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2038,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,24.756600003713725,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2038,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2038,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2038,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,24.756600003713725,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2038,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2038,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2038,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,24.756600003713725,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2038,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2038,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2039,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,23.58322989443031,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2039,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2039,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2039,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,23.58322989443031,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2039,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2039,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2039,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,23.58322989443031,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2039,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2039,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2040,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,22.409859785146896,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2040,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2040,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2040,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,22.409859785146896,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2040,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2040,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2040,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,22.409859785146896,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2040,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2040,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2041,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,21.23648967586348,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2041,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2041,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2041,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,21.23648967586348,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2041,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2041,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2041,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,21.23648967586348,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2041,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2041,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2042,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,20.063119566580067,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2042,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2042,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2042,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,20.063119566580067,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2042,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2042,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2042,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,20.063119566580067,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2042,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2042,60,1093000,MJ per MCF,High,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2043,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,18.889749457296652,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2043,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2043,60,1093000,MJ per MCF,Nominal,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2043,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Electricity,0,Energy output,MWh,0.35,18.889749457296652,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2043,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Hydrogen,0,Energy output,tons of hydrogen,1,81,0,0,0,million MT CO2e
Diverted Organic Waste,Anaerobic Digestion + Conditioning,Biomethane,Million Cubic Feet,MCF,2043,60,1093000,MJ per MCF,Low,gCO2e/MJ,45,65580000,MJ,2951100000,Gas Grid,1,Natural Gas,MCF,1,81,65580000,5311980000,0.00236088,million MT CO2e
